site_id,site_label,Site,SiteID,Bigregion,Region,Subregion,Subarea,NOfLevels,WhichLevel,ProcessWith,SiteWeight,SiteType,SiteGroup,SitePeriod,tlkp Period.Order,SitePhase,tlkp Phase.Order,BeginSite,EndSite,Latitude,Longitude,TotalArea,WindowArea,WindowHH,MinHH,MaxHH,PopMethod,Popmethdesc,IsFortified,FortificationComment,TypeOfPolity,Politytypdesc,PolityPop,PolityArea,PolityEcon,PolityGov,PolityArch,GiniIndex,GiniBasis,Ref1,Ref2,Coder,tbl sites.Comments,tbl sites.created_at,tbl sites.updated_at,house_id,StructureID,source_file,Housetypedesc,HouseType,HouseGroup,HousePeriod,tlkp Period_1.Order,HousePhase,tlkp Phase_1.Order,BeginHouse,EndHouse,NRooms,NStories,RoofedArea,LivingArea,UnroofedArea,StorageArea,StorageVolume,TotalAreaHouse,AnimalArea,LaborMultiplier,DistanceToCenter,TypeOfCenter,Accessibility,IsPlowed,qry house table.Comments,MoundHgt,citation1,citation2,qry house table.created_at,qry house table.updated_at,Plant cultivation - earliest,Plant cultivation - common,Animal management - earliest,Animal management - common,Portage - earliest,Portage - common,Riding - earliest,Riding - common,Traction - earliest,Traction - common,Enslavement - earliest,Enslavement - common,Copper (smelted) - earliest,Copper (smelted) - common,Bronze - earliest,Bronze - common,writing,Earliest massacre,weights and measures,earliest marketplaces,Currency,earliest ostentatious individual burials,intra-site public buildings,specialized production of goods,Iron (smelted) - earliest,Iron (smelted) - common,Complex bow - earliest,BeginLocation,EndLocation,OccNext,Landlabor,Twoscale,Threescale,Fourscale
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910439,SII/5,Lawrence_GINI,Nuclear family,1,South-East Neighborhood,Bronze Age,6,Bronze Age,23,-1500,-1400,6,1,76.77,63.57,0,13.2,NA,77,0,1,126.5911101,Central Temple,4,99,Novak's Measurements Used,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910440,SII/6,Lawrence_GINI,Nuclear family,1,South-East Neighborhood,Bronze Age,6,Bronze Age,23,-1500,-1400,12,1,72.94,78.64,13.44,7.74,NA,86,0,1,112.5862831,Central Temple,5,99,Novak's Measurements Used,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910441,SII/8,Lawrence_GINI,Nuclear family,1,South-East Neighborhood,Bronze Age,6,Bronze Age,23,-1500,-1400,11,1,78.79039,74.10001,4.81521,9.50559,NA,84,0,1,122.763513,Central Temple,5,99,Plan Measured in ArcGIS,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910442,SII/9,Lawrence_GINI,Nuclear family,1,South-East Neighborhood,Bronze Age,6,Bronze Age,23,-1500,-1400,7,1,72.76,122.36,49.6,NA,NA,122,0,1,113.1466727,Central Temple,3,99,Novak's Measurements Used,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910444,SII/12,Lawrence_GINI,Nuclear family,1,South-East Neighborhood,Bronze Age,6,Bronze Age,23,-1500,-1400,6,1,34.92,37.2,8.28,6,NA,43,0,1,95.67848725,Central Temple,5,99,Novak's Measurements Used,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910446,SII/20,Lawrence_GINI,Nuclear family,1,North-East Neighborhood,Bronze Age,6,Bronze Age,23,-1500,-1400,7,1,40,49.9,9.9,NA,NA,50,0,1,91.1053295,Central Temple,3,99,Novak's Measurements Used,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910447,SII/32,Lawrence_GINI,Nuclear family,1,North-West Neighborhood,Bronze Age,6,Bronze Age,23,-1500,-1400,6,1,54.04,69.68,15.64,NA,NA,70,0,1,49.91550255,Central Temple,3,99,Novak's Measurements Used,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910448,Palace,Lawrence_GINI,Palace,16,Palace,Bronze Age,6,Bronze Age,23,-1500,-1400,90,1,2175.98,3141.189,1196.99,231.781,NA,3373,0,2,60.14143368,Central Temple,NA,99,Plan Measured in ArcGIS,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910443,SII/10,Lawrence_GINI,Nuclear family,1,South-East Neighborhood,Bronze Age,6,Bronze Age,23,-1500,-1400,12,1,86.2549,91.97364,10.3816,4.66286,NA,97,0,1,103.4691358,Central Temple,6,99,Plan Measured in ArcGIS,NA,"Novák 1994, 1999","Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119118,Nuzi 1417 -1500 -1400,Nuzi,1417,Asia,W Asia and Cyprus,Mesopotamia,Northern Mesopotamia,4,4,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,35.37,44.25,22,5,13,29,57,2,House density x area,1,Rectangular Town wall 200m in length and width,7,Empire,NA,NA,0,0,0,0.79418584,Households,"Novák, M., 1994. Eine Typologie der Wohnhäuser von Nuzi. Baghdader Mitteilungen, Volume 25, pp. 341-446","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,14112122,House of Shih,Lawrence_GINI_Dataset_Oct23_Updates,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-1500,-1400,37,1,641.914,727.8761,124.333,38.3709,NA,766.247,0,1,441.882,Central Temple,7,99,Plan Measured in ArcGIS,NA,"Miglus, P.A., 1999. Städtische Wohnarchitektur in Babylonien Und Assyrien. Mainy am Rhein: Verlag Philipp von Zabern.","Starr, R.F.S. (Richard F.S. and Chute, R.S. (1937) Nuzi?: report on the excavations at Yorgan Tepa near Kirkuk, Iraq, 1927-1931. Cambridge, Mass: Harvard University Press.",NA,NA,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4100,-1400,0,Land,2,3,4
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910465,0,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,13.5348,13.5348,0,NA,NA,14,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910466,9,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,2,1,19.0036,19.0036,0,NA,NA,19,0,1,NA,No monumental centre,2,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910457,12,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,16.42,16.42,0,NA,NA,16,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910464,2,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,48.0251,48.0251,0,NA,NA,48,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910463,3,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,37.796,37.796,0,NA,NA,38,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910462,4,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,19.0833,19.0833,0,NA,NA,19,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910461,11,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,12.8946,12.8946,0,NA,NA,13,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910460,18,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,20.1693,20.1693,0,NA,NA,20,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910459,17,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,22.8413,22.8413,0,NA,NA,23,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910453,7,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,17.2368,17.2368,0,NA,NA,17,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
119119,Sidon-Dakerman 1418 -3600 -3100,Sidon-Dakerman,1418,Asia,W Asia and Cyprus,Levant,Levant,1,1,NA,1,NA,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,33.56,35.37,4,0.35,18,103,206,2,House density x area,1,A stone fence partly encircled the site,2,Local,NA,NA,1,1,1,0.23371366,Households,"Herzog, Z., 1997. Archaeology of the city: Urban planning in Ancient Israel and its social implications. Jerusalem: Graphit Press.","Basri, P. and Lawrence, D., 2020. Wealth inequality in the ancient Near East: a preliminary assessment using Gini coefficients and household size. Cambridge archaeological journal, 30(4), pp.689-704.",Lawrence,NA,02-Jul-23,01-Jul-23,11910458,15,Lawrence_GINI,Nuclear family,1,NA,Bronze Age,6,Bronze Age,23,-3600,-3100,1,1,17.7087,17.7087,0,NA,NA,18,0,1,NA,No monumental centre,1,99,NA,NA,Herzog 1997,"Basri, Lawrence 2020",02-Jul-23,2023-07-01T19:05:03Z,-8500,-8000,-8500,-8000,-3500,-3000,-2500,-2000,-8000,-3500,-2000,-1000,-5000,-4000,-3000,-2500,-3400,NA,-3500,NA,NA,NA,NA,NA,-1500,-1000,NA,-4300,-2000,1,Labour,1,1,1
